u,rho,P,T,h,gamma,mu,k
107449.66442953,0.5,21536.6676919546,165.963982506342,150522.999813439,1.39976067660512,1.24551904268475e-05,0.0151661750441209
107449.66442953,8.88590604026846,381404.436767048,168.507059075228,150372.067056638,1.40056312344793,1.27140902052259e-05,0.0156931347612902
107449.66442953,17.2718120805369,739122.269210701,170.996566578179,150243.221108137,1.40226961031844,1.29723944759159e-05,0.0162197124376673
107449.66442953,25.6577181208054,1095233.51559143,173.435347888977,150135.982458074,1.40487854839779,1.32306800714207e-05,0.016746389642649
107449.66442953,34.0436241610738,1450267.06082816,175.826116488658,150049.91914878,1.40838603885344,1.34895124057234e-05,0.0172735570332715
107449.66442953,42.4295302013423,1804739.00106932,178.171437541696,149984.639304464,1.4127865214686,1.37494419179965e-05,0.0178015475397331
107449.66442953,50.8154362416107,2159154.10266384,180.473726467962,149939.786769478,1.41807321648101,1.40110018668239e-05,0.0183306469424687
107449.66442953,59.2013422818792,2514007.14437005,182.735255167911,149915.038481354,1.42423845807204,1.4274706813348e-05,0.0188611006147364
107449.66442953,67.5872483221476,2869784.19561935,184.958161254344,149910.102853371,1.43127396738376,1.4541051473526e-05,0.0193931193592458
107449.66442953,75.9731543624161,3226963.86006218,187.144458108945,149924.718771338,1.4391710877383,1.48105097845171e-05,0.0199268850766752
107449.66442953,84.3590604026846,3586018.50152727,189.296044760319,149958.654980273,1.44792099223076,1.50835341107379e-05,0.0204625564284725
107449.66442953,92.744966442953,3947415.46288466,191.414715146691,150011.709727295,1.45751486775807,1.53605545549248e-05,0.0210002744579112
107449.66442953,101.130872483221,4311618.28434736,193.502166598749,150083.710576642,1.46794407666994,1.56419783594188e-05,0.0215401680569655
107449.66442953,109.51677852349,4679087.92518252,195.560007508018,150174.514340806,1.47920029599118,1.59281893928634e-05,0.022082359140871
107449.66442953,117.902684563758,5050283.99101784,197.589764206474,150284.007088512,1.49127563375518,1.62195477224675e-05,0.02262696739227
107449.66442953,126.288590604027,5425665.96762097,199.592887109422,150412.104200776,1.50416272199393,1.65163892743615e-05,0.0231741144516803
107449.66442953,134.674496644295,5805694.46104238,201.570756183271,150558.750453267,1.51785478613391,1.68190255855702e-05,0.0237239274547117
107449.66442953,143.060402684564,6190832.44325885,203.524685801383,150723.920108155,1.53234569084091,1.7127743651378e-05,0.0242765418450519
107449.66442953,151.446308724832,6581546.50188142,205.455929048868,150907.617002278,1.54762996267987,1.74428058716812e-05,0.0248321034228656
107449.66442953,159.832214765101,6978308.09206231,207.365681533243,151109.874621312,1.56370279027828,1.77644500995005e-05,0.0253907696186942
107449.66442953,168.218120805369,7381594.78842389,209.255084753324,151330.756151893,1.58056000298639,1.80928897942546e-05,0.0259527100115239
107449.66442953,176.604026845638,7791891.53461776,211.125229074082,151570.354505461,1.59819802930602,1.84283142817387e-05,0.0265181061352158
107449.66442953,184.989932885906,8209691.88798845,212.977156350817,151828.792309164,1.61661383660726,1.87708891220422e-05,0.0270871506391475
107449.66442953,193.375838926175,8635499.25674938,214.811862241872,152106.2218604,1.63580485386741,1.91207565859062e-05,0.0276600458862622
107449.66442953,201.761744966443,9069828.12706822,216.630298245426,152402.825042692,1.65576887934749,1.94780362392814e-05,0.028237002084596
107449.66442953,210.147651006711,9513205.2774959,218.433373492513,152718.813201467,1.6765039752701,1.98428256351107e-05,0.0288182350568414
107449.66442953,218.53355704698,9966170.97824994,220.221956325464,153054.426979144,1.69800835167812,2.02152011106411e-05,0.0294039637568449
107449.66442953,226.919463087248,10429280.1729737,221.996875688264,153409.936109548,1.7202802417382,2.05952186878743e-05,0.0299944076425141
107449.66442953,235.305369127517,10903103.640733,223.758922352966,153785.63917231,1.7433177708076,2.09829150740971e-05,0.030589784011875
107449.66442953,243.691275167785,11388229.1361769,225.508850004196,154181.863308361,1.76711882160827,2.13783087588031e-05,0.0311903054034622
107449.66442953,252.077181208054,11885262.5059779,227.247376201916,154598.963898126,1.79168089785044,2.17814012027263e-05,0.031796177154351
107449.66442953,260.463087248322,12394828.7798761,228.975183240907,155037.324204364,1.81700098861869,2.21921781141576e-05,0.0324075951994459
107449.66442953,268.848993288591,12917573.2348787,230.692918923949,155497.35498202,1.84307543577973,2.26106108072137e-05,0.0330247441845812
107449.66442953,277.234899328859,13454162.4314143,232.401197264286,155979.494057707,1.86989980659159,2.30366576362771e-05,0.0336477959540098
107449.66442953,285.620805369128,14005285.2205045,234.10059913169,156484.205881805,1.89746877359135,2.34702655004193e-05,0.0342769084603341
107449.66442953,294.006711409396,14571653.7212954,235.791672855291,157011.981056394,1.92577600371209,2.39113714112745e-05,0.0349122251322162
107449.66442953,302.392617449664,15154004.2685908,237.474934795187,157563.335842534,1.95481405843198,2.43599041175297e-05,0.0355538747225982
107449.66442953,310.778523489933,15753098.3303415,239.150869893842,158138.811650644,1.98457430658886,2.48157857789583e-05,0.0362019716479225
107449.66442953,319.164429530201,16369723.3953738,240.819932217223,158738.974517968,2.0150468513047,2.52789336827342e-05,0.0368566168171878
107449.66442953,327.55033557047,17004693.831986,242.482545494645,159364.414577382,2.04622047225713,2.57492619946301e-05,0.0375178989387941
107449.66442953,335.936241610738,17658851.7183964,244.139103665323,160015.745521961,2.07808258431125,2.62266835376253e-05,0.0381858962831657
107449.66442953,344.322147651007,18333067.6463998,245.789971438655,160693.604069979,2.11061921328708,2.67111115904201e-05,0.0388606788702116
107449.66442953,352.708053691275,19028241.4999647,247.435484874301,161398.649435186,2.14381498938876,2.72024616983815e-05,0.0395423110428764
107449.66442953,361.093959731544,19745303.2108934,249.075951987184,162131.562807374,2.17765315856324,2.77006534895184e-05,0.0402308543814124
107449.66442953,369.479865771812,20485213.4940562,250.711653381574,162893.046848392,2.21211561179322,2.82056124882131e-05,0.0409263709075928
107449.66442953,377.865771812081,21248964.565104,252.342842917494,163683.825208908,2.24718293206443,2.87172719196021e-05,0.041628926523903
107449.66442953,386.251677852349,22037580.8439505,253.969748411779,164504.642071271,2.28283445848504,2.92355744977208e-05,0.0423385946297719
107449.66442953,394.637583892617,22852119.6476931,255.592572375176,165356.261723901,2.31904836677977,2.97604741907752e-05,0.0430554598551042
107449.66442953,403.023489932886,23693671.8770089,257.211492786057,166239.468172619,2.35580176513678,3.02919379572066e-05,0.0437796218506938
107449.66442953,411.409395973154,24563362.7004066,258.826663900438,167155.064794303,2.3930708041566,3.0829947446536e-05,0.0445111990754584
107449.66442953,419.795302013423,25462352.2410324,260.438217097221,168103.874038141,2.43083079944334,3.13745006593412e-05,0.0452503325217595
107449.66442953,428.181208053691,26391836.2710188,262.046261756821,169086.737179602,2.46905636519329,3.19256135611039e-05,0.0459971893222412
107449.66442953,436.56711409396,27353046.9186135,263.650886170684,170104.514132035,2.50772155697886,3.24833216450739e-05,0.0467519661845456
107449.66442953,444.953020134228,28347253.3935304,265.252158478553,171158.083320538,2.5468000218002,3.30476814397317e-05,0.0475148926038069
107449.66442953,453.338926174497,29375762.7361256,266.85012762983,172248.341622361,2.58626515338527,3.36187719568715e-05,0.0482862338068755
107449.66442953,461.724832214765,30439920.5961017,268.444824364906,173376.204377771,2.6260902506651,3.41966960767864e-05,0.0490662933866561
107449.66442953,470.110738255034,31541112.0464949,270.036262211982,174542.605474804,2.66624867733444,3.47815818675014e-05,0.0498554155896269
107449.66442953,478.496644295302,32680762.438691,271.62443849459,175748.497510839,2.70671402043157,3.53735838354636e-05,0.0506539872244207
107449.66442953,486.88255033557,33860338.3041453,273.209335344869,176994.852033415,2.74746024593264,3.59728841055715e-05,0.0514624391641632
107449.66442953,495.268456375839,35081348.3083629,274.790920717531,178282.659862094,2.78846184945574,3.65796935288791e-05,0.0522812474199478
107449.66442953,503.654362416107,36345344.2625159,276.369149399445,179612.931492604,2.82969400030428,3.71942527167715e-05,0.0531109337672388
107449.66442953,512.040268456376,37653922.1978506,277.943964009842,180986.697583903,2.87113267724546,3.78168330008453e-05,0.0539520659109708
107449.66442953,520.426174496644,39008723.507773,279.515295986281,182405.009528193,2.91275479461221,3.84477373181566e-05,0.054805257178454
107449.66442953,528.812080536913,40411436.1621991,281.083066551759,183868.940103355,2.9545383175312,3.90873010219089e-05,0.0556711657316424
107449.66442953,537.197986577181,41863795.9984345,282.647187658593,185379.584206733,2.99646236530774,3.97358926180413e-05,0.0565504932914935
107449.66442953,545.58389261745,43367588.0925037,284.207562905041,186938.059668706,3.0385073022349,4.03939144285445e-05,0.0574439833665068
107449.66442953,553.969798657718,44924648.2145046,285.764088420988,188545.50814404,3.08065481533096,4.10618031826761e-05,0.0583524189741909
107449.66442953,562.355704697987,46536864.37121,287.31665371939,190203.096078637,3.12288797873926,4.17400305375595e-05,0.0592766198368036
107449.66442953,570.741610738255,48206178.4388001,288.8651425106,191912.015748975,3.165191304742,4.24291035299423e-05,0.0602174390188764
107449.66442953,579.127516778523,49934587.8882736,290.409433477031,193673.48637127,3.20755078153773,4.31295649611517e-05,0.0611757589497497
107449.66442953,587.513422818792,51724147.6057669,291.949401006084,195488.755277196,3.24995389810733,4.38419937175159e-05,0.0621524867323348
107449.66442953,595.89932885906,53576971.8097055,293.484915879559,197359.099152819,3.29238965664231,4.45670050287244e-05,0.0631485485660234
107449.66442953,604.285234899329,55495236.0664103,295.015845918195,199285.82533731,3.33484857313011,4.5305250666781e-05,0.0641648829805727
107449.66442953,612.671140939597,57481179.4054976,296.542056580251,201270.273177878,3.37732266678474,4.60574190883473e-05,0.0652024323342693
107449.66442953,621.057046979866,59537106.5361179,298.063411513398,203313.815437301,3.41980543907817,4.68242355234026e-05,0.0662621315538857
107449.66442953,629.442953020134,61665390.1647869,299.579773059429,205417.859750345,3.46229184317239,4.7606462013241e-05,0.0673448921027072
107449.66442953,637.828859060403,63868473.4152591,301.091002711588,207583.850125275,3.50477824457653,4.84048974009043e-05,0.0684515769221607
107449.66442953,646.214765100671,66148872.3505733,302.596961524527,209813.268486563,3.54726237386337,4.92203772771988e-05,0.0695829564635323
107449.66442953,654.60067114094,68509178.5970644,304.097510477136,212107.63625479,3.58974327227811,5.00537738854804e-05,0.0707396196316216
107449.66442953,662.986577181208,70952062.0697758,305.592510788701,214468.515959586,3.63222123106493,5.09059959884024e-05,0.0719217556672828
107449.66442953,671.372483221477,73480273.7983318,307.081824189042,216897.512881329,3.67469772532536,5.17779886998227e-05,0.0731284384488456
107449.66442953,679.758389261745,76096648.8519387,308.565313143472,219396.276717146,3.71717534321071,5.26707332850443e-05,0.074353157569747
107449.66442953,688.144295302013,78804109.3617786,310.04284103362,221966.503266642,3.75965771123953,5.35852469325359e-05,0.0756049838760791
107449.66442953,696.530201342282,81605667.638658,311.514272295327,224609.936132603,3.80214941652041,5.45225825002366e-05,0.0769324829937048
107449.66442953,704.91610738255,84504429.3833722,312.979472515038,227328.368431839,3.84465592665064,5.5483828239494e-05,0.078292256693165
107449.66442953,713.302013422819,87503596.9868573,314.438308486235,230123.644511216,3.88718350805044,5.64701074996266e-05,0.0796851886675979
107449.66442953,721.687919463087,90606472.9168423,315.890648227689,232997.661663917,3.92973914347926,5.74825784160327e-05,0.0811121272140019
107449.66442953,730.073825503356,93816463.1873688,317.336360965396,235952.371840916,3.97233044946364,5.85224335846932e-05,0.0825738818801742
107449.66442953,738.459731543624,97137080.9072472,318.775317080254,238989.783352736,4.01496559434299,5.95908997258396e-05,0.0840712203901368
107449.66442953,746.845637583893,100571949.903247,320.207388023631,242111.962556631,4.05765321761052,6.06892373394752e-05,0.0856048658677557
107449.66442953,755.231543624161,104124808.413589,321.632446203091,245321.035524441,4.10040235118948,6.18187403553565e-05,0.0871754943752644
107449.66442953,763.61744966443,107799512.847118,323.050364840621,248619.189686569,4.14322234324113,6.29807357799557e-05,0.0887837327803271
107449.66442953,772.003355704698,111600041.60337,324.46101780575,252008.675447688,4.18612278505021,6.41765833428447e-05,0.0904301569621433
107449.66442953,780.389261744966,115530498.948635,325.864279426019,255491.80777003,4.22911344147815,6.54076751448561e-05,0.0921152903639404
107449.66442953,788.775167785235,119595118.943002,327.260024277241,259070.967720311,4.27220418541395,6.66754353103012e-05,0.0938396028960654
107449.66442953,797.161073825503,123798269.413322,328.64812695599,262748.603976623,4.31540493659107,6.79813196454457e-05,0.0956035101907836
107449.66442953,805.546979865772,128144455.96696,330.028461836753,266527.234291827,4.35872560507544,6.93268153053774e-05,0.097407373206874
107449.66442953,813.93288590604,132638326.041163,331.400902816104,270409.446910263,4.40217603966789,7.07134404713322e-05,0.099251498179188
107449.66442953,822.318791946309,137284672.98288,332.765323046213,274397.901934777,4.44576598140425,7.21427440404871e-05,0.101136136905547
107449.66442953,830.704697986577,142088440.15381,334.121594659942,278495.332641347,4.48950502227914,7.36163053301786e-05,0.103061487360714
107449.66442953,839.090604026846,147054725.0555,335.469588489666,282704.546738754,4.53340256926629,7.51357337984601e-05,0.105027694624712
107449.66442953,847.476510067114,152188783.469279,336.809173781892,287028.427570974,4.5774678136585,7.6702668782879e-05,0.107034852110493
107449.66442953,855.862416107383,157496033.605833,338.140217909625,291469.935260155,4.62170970570495,7.83187792593272e-05,0.109083003073881
107449.66442953,864.248322147651,162982060.259233,339.462586084342,296032.107788198,4.66613693448238,7.99857636228045e-05,0.11117214238692
107449.66442953,872.634228187919,168652618.960247,340.776141069307,300718.062015155,4.7107579128991,8.17053494919265e-05,0.113302218554091
107449.66442953,881.020134228188,174513640.123747,342.08074289585,305530.994632759,4.75558076769695,8.34792935390177e-05,0.115473135949558
107449.66442953,889.406040268456,180571233.18506,343.376248584114,310474.183051594,4.80061333428651,8.53093813476407e-05,0.117684757252447
107449.66442953,897.791946308725,186831690.720084,344.662511869658,315550.986220446,4.84586315622352,8.71974272994446e-05,0.119936906056323
107449.66442953,906.177852348993,193301492.54401,345.939382937168,320764.845376553,4.89133748911144,8.91452744922516e-05,0.122229369628377
107449.66442953,914.563758389262,199987309.783418,347.206708162408,326119.28472547,4.93704330869417,9.11547946913498e-05,0.124561901793498
107449.66442953,922.94966442953,206896008.91665,348.464329863528,331617.912049547,4.98298732288504,9.3227888316031e-05,0.126934225918248
107449.66442953,931.335570469799,214034655.776886,349.712086062311,337264.419243328,5.02917598746625,9.53664844634628e-05,0.129346037969817
107449.66442953,939.721476510067,221410519.513087,350.949810256676,343062.582775689,5.07561552517618,9.75725409721172e-05,0.131797009625447
107449.66442953,948.107382550336,229031076.502816,352.177331204453,349016.264076439,5.12231194790065,9.98480445270157e-05,0.1342867914082
107449.66442953,956.493288590604,236904014.212015,353.394472719643,355129.409847393,5.16927108167078,0.000102195010809229,0.136815015825797
107449.66442953,964.879194630872,245037234.995463,354.601053480902,361406.05229548,5.21649859417486,0.000104615484692135,0.139381300490021
107449.66442953,973.265100671141,253438859.832652,355.796886853177,367850.309287634,5.26400002448457,0.000107111540487126,0.141985251195346
107449.66442953,981.651006711409,262117231.992779,356.981780722367,374466.384425456,5.31178081470342,0.000109685282241585,0.144626464936578
107449.66442953,990.036912751678,271080920.622728,358.155537343248,381258.567038317,5.35984634324758,0.000112338844092119,0.147304532846656
107449.66442953,998.422818791946,280338724.251607,359.317953200684,388231.232093225,5.40820195947762,0.000115074390676235,0.150019043037188
107449.66442953,1006.80872483221,289899674.205069,360.468818884067,395388.840019592,5.45685301940877,0.00011789411760582,0.152769583325811
107449.66442953,1015.19463087248,299773037.922393,361.607918974856,402735.936446907,5.50580492223867,0.000120800252006023,0.155555743836088
107449.66442953,1023.58053691275,309968322.168929,362.73503194701,410277.151853073,5.55506314744501,0.000123795053123348,0.158377119457258
107449.66442953,1031.96644295302,320495276.136124,363.849930080038,418017.201120948,5.60463329221984,0.000126880813007027,0.161233312152861
107449.66442953,1040.35234899329,331363894.420949,364.952379384333,425960.883000428,5.65452110902345,0.000130059857267996,0.164123933108935
107449.66442953,1048.73825503356,342584419.876096,366.042139538416,434113.0794731,5.70473254305778,0.000133334545920086,0.167048604714187
107449.66442953,1057.12416107383,354167346.32182,367.118963837639,442478.755016256,5.75527376947722,0.000136707274308348,0.170006962366184
107449.66442953,1065.51006711409,366123421.109829,368.182599153908,451062.955762833,5.80615123017292,0.000140180474129744,0.172998656099263
107449.66442953,1073.89597315436,378463647.528894,369.232785905805,459870.80855323,5.85737166998646,0.000143756614551782,0.176023352031431
107449.66442953,1082.28187919463,391199287.041867,370.269258038917,468907.519875631,5.90894217222581,0.000147438203435059,0.17908073362909
107449.66442953,1090.6677852349,404341861.342036,371.291743015273,478178.374689321,5.96087019337908,0.000151227788666036,0.182170502789791
107449.66442953,1099.05369127517,417903154.21754,372.299961811883,487688.735127406,6.01316359693615,0.000155127959606823,0.185292380744693
107449.66442953,1107.43959731544,431895213.21077,373.293628927479,497444.03907329,6.06583068625011,0.000159141348669167,0.188449769362956
107449.66442953,1115.8255033557,446330351.059567,374.27245239702,507449.798605783,6.11888023638667,0.000163270633020338,0.191645246854587
107449.66442953,1124.21140939597,461221146.906148,375.236133813374,517711.598307214,6.17232152492733,0.000167518536429093,0.19486687186411
107449.66442953,1132.59731543624,476580447.258999,376.184368355633,528235.093428569,6.22616436170861,0.000171887831260462,0.198118253084419
107449.66442953,1140.98322147651,492421366.692192,377.116844823544,539026.007905436,6.28041911749504,0.000176381340628653,0.201399847693054
107449.66442953,1149.36912751678,508757288.265862,378.033245677534,550090.132218182,6.33509675159813,0.000181001940718017,0.204711764360947
107449.66442953,1157.75503355705,525601863.650733,378.933247083848,561433.321089517,6.39020883846729,0.000185752563282652,0.208054012227673
107449.66442953,1166.14093959732,542969012.938853,379.816518964354,573061.4910123,6.44576759329065,0.000190636198335938,0.211426567588331
107449.66442953,1174.52684563758,560872924.121813,380.682725050582,584980.617600164,6.50178589665556,0.000195655897042061,0.214829398775331
107449.66442953,1182.91275167785,579328052.216969,381.531522941623,597196.732753247,6.55827731832823,0.000200814774822359,0.218262477181822
107449.66442953,1191.29865771812,598349118.021307,382.362564165525,609715.921631077,6.61525614022142,0.000206116014690226,0.221725782602167
107449.66442953,1199.68456375839,617951106.471777,383.175494243893,622544.319424383,6.6727373786271,0.000211562870829202,0.225219305878458
107449.66442953,1208.07046979866,638149264.590048,383.96995275941,635688.107917346,6.73073680579753,0.000217158672429883,0.228743050124453
107449.66442953,1216.45637583893,658959098.988982,384.745573426147,649153.511831812,6.78927097096465,0.000222906827802356,0.232297031132262
107449.66442953,1224.84228187919,680396372.916637,385.501984162228,662946.794943958,6.84835722089287,0.000228810828781971,0.235881277276871
107449.66442953,1233.22818791946,702477102.814008,386.238807165155,677074.255965289,6.90801372006326,0.000234874255447529,0.239495829095397
107449.66442953,1241.61409395973,725217554.36038,386.955658989289,691542.224177729,6.9682594705923,0.000241100781172246,0.243140738647038
107449.66442953,1250,748634237.980471,387.652150625717,706357.054813907,7.02911433198959,0.000247494178029268,0.246816068721126
110067.11409396,0.5,22060.1304572564,169.988596264404,154187.375008472,1.3997681894226,1.27274335794743e-05,0.0155296600415768
110067.11409396,8.88590604026846,390801.270119934,172.497150331456,154047.015338575,1.40090541096771,1.29853502646848e-05,0.0160522375208256
110067.11409396,17.2718120805369,757565.6071904,174.954995851185,153928.499550097,1.40292283901889,1.32427580741676e-05,0.0165743589754604
110067.11409396,25.6577181208054,1122891.4988488,177.364769989257,153831.391710615,1.40581842136821,1.35002261560184e-05,0.0170965015522744
110067.11409396,34.0436241610738,1487304.0604149,179.728980935944,153755.296450159,1.40958820226429,1.37583111782669e-05,0.0176190578330683
110067.11409396,42.4295302013423,1851316.6501405,182.049999262351,153699.853871077,1.41422680786735,1.40175546572024e-05,0.0181423668322164
110067.11409396,50.8154362416107,2215432.20226955,184.330060036868,153664.736511996,1.4197278026663,1.42784811538506e-05,0.0186667241885847
110067.11409396,59.2013422818792,2580144.47807435,186.571269659693,153649.64750662,1.42608397404099,1.45415969347469e-05,0.0191923886417345
110067.11409396,67.5872483221476,2945939.27303065,188.775614475187,153654.319464256,1.43328757345119,1.48073888961479e-05,0.0197195875275055
110067.11409396,75.9731543624161,3313295.60203959,190.944969744038,153678.513802785,1.4413305279513,1.50763236521962e-05,0.0202485220079188
110067.11409396,84.3590604026846,3682686.87579569,193.081108310052,153722.020374524,1.45020462816609,1.53488467388045e-05,0.02077937221019
110067.11409396,92.744966442953,4054582.07631188,195.185708670402,153784.657285976,1.4599016950666,1.56253819112071e-05,0.0213123022611235
110067.11409396,101.130872483221,4429446.9364529,197.26036234372,153866.270846887,1.47041372607067,1.59063305265964e-05,0.0218474651298993
110067.11409396,109.51677852349,4807745.12622428,199.306580521519,153966.735604403,1.48173302022309,1.61920710101639e-05,0.0223850071669669
110067.11409396,117.902684563758,5189939.44707817,201.325800031701,154085.954430641,1.49385228199194,1.64829584063285e-05,0.0229250722254979
110067.11409396,126.288590604027,5576493.03440365,203.319388662035,154223.858640176,1.5067647032869,1.67793240185393e-05,0.0234678052642033
110067.11409396,134.674496644295,5967870.5675466,205.288649898315,154380.408119547,1.5204640235188,1.70814751416371e-05,0.0240133553506569
110067.11409396,143.060402684564,6364539.48608017,207.23482713263,154555.591454907,1.53494456779935,1.73896948907756e-05,0.0245618780089901
110067.11409396,151.446308724832,6766971.21057874,209.159107394953,154749.426046996,1.55020126368199,1.77042421305913e-05,0.0251135368823238
110067.11409396,159.832214765101,7175642.36580414,211.062624657686,154961.958205016,1.56622963714442,1.80253515078045e-05,0.0256685047066457
110067.11409396,168.218120805369,7591036.00397167,212.946462758806,155193.263212904,1.58302578879642,1.83532335898066e-05,0.0262269636175378
110067.11409396,176.604026845638,8013642.82560759,214.811657985172,155443.445363076,1.60058635155489,1.86880751110971e-05,0.0267891048331785
110067.11409396,184.989932885906,8443962.39542549,216.65920135375,155712.637954079,1.61890843125697,1.90300393287049e-05,0.027355127775676
110067.11409396,193.375838926175,8882504.35062471,218.490040624903,156001.003249656,1.63798953188003,1.93792664869805e-05,0.0279252387076533
110067.11409396,201.761744966443,9329789.59904112,220.305082078673,156308.732397731,1.65782746720234,1.97358743913986e-05,0.0284996489719651
110067.11409396,210.147651006711,9786351.50464988,222.105192082059,156636.045308601,1.67842026087127,2.00999590902764e-05,0.0290785729295449
110067.11409396,218.53355704698,10252737.0580261,223.891198472715,156983.190492341,1.69976603694719,2.04715956625912e-05,0.0296622256938831
110067.11409396,226.919463087248,10729508.0295062,225.663891782149,157350.444856032,1.72186290306179,2.08508391093931e-05,0.030250820760839
110067.11409396,235.305369127517,11217242.1029562,227.424026319465,157738.113461923,1.74470882837093,2.12377253456442e-05,0.0308445676297928
110067.11409396,243.691275167785,11716533.9882389,229.172321134873,158146.529248121,1.76830151849487,2.16322722886958e-05,0.0314436695069634
110067.11409396,252.077181208054,12227996.5106795,230.909460880529,158576.052713783,1.79263828962514,2.20344810390304e-05,0.0320483211745023
110067.11409396,260.463087248322,12752261.6760503,232.636096584841,159027.07157113,1.81771594393812,2.24443371483553e-05,0.0326587071001378
110067.11409396,268.848993288591,13289981.7098392,234.352846355024,159500.000366937,1.84353064839154,2.28618119696444e-05,0.0332749998520998
110067.11409396,277.234899328859,13841830.069817,236.060296021514,159995.280076402,1.87007781889394,2.32868640832792e-05,0.0338973588731745
110067.11409396,285.620805369128,14408502.4311905,237.758999736698,160513.377672586,1.89735201172852,2.37194407930506e-05,0.0345259296563646
110067.11409396,294.006711409396,14990717.6439074,239.449480539432,161054.785674808,1.925346823984,2.41594796854393e-05,0.0351608433530579
110067.11409396,302.392617449664,15589218.6619766,241.132230895798,161620.021679647,1.95405480459662,2.46069102453103e-05,0.0358022168331227
110067.11409396,310.778523489933,16204773.4449681,242.807713225638,162209.627878356,1.98346737744154,2.50616555209219e-05,0.0364501532051598
110067.11409396,319.164429530201,16838175.8321812,244.476360423484,162824.170564715,2.01357477772897,2.55236338309729e-05,0.0371047427944761
110067.11409396,327.55033557047,17490246.3902901,246.138576381641,163464.239637515,2.04436600276319,2.59927605062864e-05,0.0377660645663489
110067.11409396,335.936241610738,18161833.2356203,247.794736522275,164130.448102039,2.07582877791264,2.64689496586606e-05,0.0384341879729793
110067.11409396,344.322147651007,18853812.8325485,249.445188344533,164823.431575047,2.10794953841858,2.69521159693978e-05,0.039109175194289
110067.11409396,352.708053691275,19567090.7698764,251.090251991845,165543.84779793,2.14071342744147,2.7442176490057e-05,0.0397910837354909
110067.11409396,361.093959731544,20302602.5173806,252.730220843716,166292.376162798,2.17410431051005,2.793905244806e-05,0.0404799693382086
110067.11409396,369.479865771812,21061314.165101,254.365362135476,167069.717256397,2.20810480630205,2.84426710499123e-05,0.0411758891568817
110067.11409396,377.865771812081,21844223.1482861,255.995917608611,167876.592426783,2.24269633344991,2.8952967274977e-05,0.0418789051482705
110067.11409396,386.251677852349,22652358.961266,257.622104193507,168713.743377795,2.27785917283379,2.94698856529615e-05,0.0425890876190659
110067.11409396,394.637583892617,23486783.8638637,259.24411472559,169581.931796306,2.31357254460059,2.99933820185346e-05,0.0433065188748767
110067.11409396,403.023489932886,24348593.5842879,260.862118695127,170481.939017298,2.34981469893534,3.05234252367929e-05,0.0440312969131645
110067.11409396,411.409395973154,25238918.0227564,262.476263030161,171414.565731655,2.38656301941407,3.10599988936221e-05,0.0447635391029502
110067.11409396,419.795302013423,26158921.9603884,264.086672911369,172380.631741549,2.42379413758805,3.16031029453617e-05,0.0455033857952474
110067.11409396,428.181208053691,27109805.7781598,265.693452616987,173380.975768058,2.46148405729185,3.21527553225703e-05,0.0462510038100891
110067.11409396,436.56711409396,28092806.1909387,267.296686395302,174416.455315508,2.49960828703508,3.27089934830936e-05,0.0470065897485966
110067.11409396,444.953020134228,29109197.0017994,268.896439361728,175487.946596722,2.53814197873284,3.32718759100704e-05,0.0477703730816811
110067.11409396,453.338926174497,30160289.8819569,270.49275841695,176596.344523089,2.57706007095473,3.384148355095e-05,0.0485426189705427
110067.11409396,461.724832214765,31247435.1817493,272.085673182266,177742.562762952,2.61633743482969,3.44179211940497e-05,0.0493236307780112
110067.11409396,470.110738255034,32372022.7781398,273.675196947918,178927.533871434,2.65594902073391,3.50013187796385e-05,0.0501137522338183
110067.11409396,478.496644295302,33535482.9641985,275.261327629953,180152.209494341,2.69587000391336,3.55918326429964e-05,0.0509133692209471
110067.11409396,486.88255033557,34739287.385956,276.844048731023,181417.560648294,2.73607592725006,3.61896466873586e-05,0.0517229111541106
110067.11409396,495.268456375839,35984950.0319094,278.423330300428,182724.578078708,2.77654283947122,3.67949734851077e-05,0.0525428519249548
110067.11409396,503.654362416107,37274028.2802952,279.999129888736,184074.272696709,2.81724742722086,3.74080553060275e-05,0.0533737103915151
110067.11409396,512.040268456376,38608124.0090347,281.571393492374,185467.676095509,2.85816713956091,3.80291650718639e-05,0.0542160503914412
110067.11409396,520.426174496644,39988884.7730148,283.14005648373,186905.841146249,2.89928030363975,3.86586072368618e-05,0.0550704802590481
110067.11409396,528.812080536913,41418005.0530854,284.705044522543,188389.842672764,2.94056623045542,3.92967185943475e-05,0.0559376518246431
110067.11409396,537.197986577181,42897227.5808579,286.266274444571,189920.778204249,2.98200530984254,3.99438690098123e-05,0.0568182588696658
110067.11409396,545.58389261745,44428344.7430705,287.823655123873,191499.768804356,3.02357909402129,4.06004620813098e-05,0.0577130350011205
110067.11409396,553.969798657718,46013200.0689627,289.377088305351,193127.959974825,3.06527036925604,4.12669357283201e-05,0.0586227508904453
110067.11409396,562.355704697987,47653689.8037759,290.926469404558,194806.522631423,3.10706321537547,4.19437627105441e-05,0.0595482107898669
110067.11409396,570.741610738255,49351764.5711766,292.471688272141,196536.654149643,3.1489430530988,4.2631451078374e-05,0.060490248183455
110067.11409396,579.127516778523,51109431.1270864,294.012629920652,198319.579477386,3.19089667928923,4.33305445570472e-05,0.0614497203315617
110067.11409396,587.513422818792,52928754.207101,295.549175211811,200156.552311656,3.23291229041226,4.40416228667178e-05,0.0624275012883094
